Index,Potencia,Hour,Date,Month,Year,Day,Day (Spanish),Tecnología
2024-08-13 21:00:00,-86.51,21:00,2024-08-13,August,2024,Tuesday,Martes,Exportación
2024-08-13 22:00:00,-75.36,22:00,2024-08-13,August,2024,Tuesday,Martes,Exportación
2024-08-13 23:00:00,-75.52,23:00,2024-08-13,August,2024,Tuesday,Martes,Exportación
2024-08-14 01:00:00,-37.69,01:00,2024-08-14,August,2024,Wednesday,Miércoles,Exportación
2024-08-14 02:00:00,-33.7,02:00,2024-08-14,August,2024,Wednesday,Miércoles,Exportación
2024-08-14 03:00:00,-13.83,03:00,2024-08-14,August,2024,Wednesday,Miércoles,Exportación
2024-08-14 04:00:00,-10.57,04:00,2024-08-14,August,2024,Wednesday,Miércoles,Exportación
2024-08-14 05:00:00,-30.05,05:00,2024-08-14,August,2024,Wednesday,Miércoles,Exportación
2024-08-14 07:00:00,-5.2,07:00,2024-08-14,August,2024,Wednesday,Miércoles,Exportación
2024-08-14 21:00:00,-12.67,21:00,2024-08-14,August,2024,Wednesday,Miércoles,Exportación
2024-08-14 22:00:00,-36.1,22:00,2024-08-14,August,2024,Wednesday,Miércoles,Exportación
2024-08-14 23:00:00,-79.23,23:00,2024-08-14,August,2024,Wednesday,Miércoles,Exportación
2024-08-15 00:00:00,-100.28,00:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 01:00:00,-65.88,01:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 02:00:00,-97.11,02:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 03:00:00,-110.88,03:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 04:00:00,-93.45,04:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 05:00:00,-109.54,05:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 06:00:00,-42.53,06:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 07:00:00,-67.38,07:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 08:00:00,-60.95,08:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 09:00:00,-101.27,09:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 10:00:00,-73.43,10:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 11:00:00,-50.56,11:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 12:00:00,-47.34,12:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 14:00:00,-44.55,14:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 15:00:00,-70.91,15:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 16:00:00,-34.4,16:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 17:00:00,-0.57,17:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 18:00:00,-11.46,18:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 19:00:00,3.51,19:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 21:00:00,-81.68,21:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 22:00:00,-132.78,22:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-15 23:00:00,-101.29,23:00,2024-08-15,August,2024,Thursday,Jueves,Exportación
2024-08-16 00:00:00,-71.15,00:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 01:00:00,-91.81,01:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 02:00:00,-107.67,02:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 03:00:00,-101.4,03:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 04:00:00,-83.44,04:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 05:00:00,-53.96,05:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 06:00:00,-94.85,06:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 07:00:00,-68.45,07:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 08:00:00,-47.05,08:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 09:00:00,-27.81,09:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 10:00:00,-35.39,10:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 11:00:00,-98.21,11:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 12:00:00,-76.11,12:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 13:00:00,-53.56,13:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 14:00:00,-89.43,14:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 15:00:00,-7.94,15:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 16:00:00,-72.68,16:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 17:00:00,-44.44,17:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 19:00:00,-5.53,19:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 20:00:00,-25.27,20:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 21:00:00,-56.44,21:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 22:00:00,-82.22,22:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-16 23:00:00,-120.81,23:00,2024-08-16,August,2024,Friday,Viernes,Exportación
2024-08-17 00:00:00,-26.56,00:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 01:00:00,-39.92,01:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 02:00:00,-43.88,02:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 03:00:00,-39.09,03:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 04:00:00,-53.64,04:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 05:00:00,-46.68,05:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 06:00:00,-37.9,06:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 07:00:00,-63.7,07:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 08:00:00,-44.79,08:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 09:00:00,-31.78,09:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 10:00:00,-21.19,10:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 13:00:00,-14.72,13:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 14:00:00,-14.94,14:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 15:00:00,-80.49,15:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 16:00:00,-66.08,16:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 17:00:00,-51.74,17:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 18:00:00,-33.82,18:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 19:00:00,-37.72,19:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 20:00:00,-41.38,20:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 21:00:00,-50.26,21:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 22:00:00,-63.86,22:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-17 23:00:00,-21.43,23:00,2024-08-17,August,2024,Saturday,Sábado,Exportación
2024-08-18 00:00:00,-85.3,00:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 01:00:00,-46.43,01:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 02:00:00,-83.95,02:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 03:00:00,-95.3,03:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 04:00:00,-90.37,04:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 05:00:00,-76.24,05:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 06:00:00,-59.46,06:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 07:00:00,-42.09,07:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 08:00:00,-18.83,08:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 09:00:00,-40.45,09:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 12:00:00,-13.96,12:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 14:00:00,-34.06,14:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 15:00:00,-31.99,15:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 16:00:00,-72.15,16:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 17:00:00,-99.55,17:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 18:00:00,-55.77,18:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 19:00:00,-60.83,19:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 20:00:00,-62.98,20:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 21:00:00,-85.01,21:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 22:00:00,-114.07,22:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-18 23:00:00,-129.43,23:00,2024-08-18,August,2024,Sunday,Domingo,Exportación
2024-08-19 00:00:00,-101.1,00:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 01:00:00,-103.13,01:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 02:00:00,-132.36,02:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 03:00:00,-118.31,03:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 04:00:00,-135.96,04:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 05:00:00,-89.84,05:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 06:00:00,-73.3,06:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 07:00:00,-85.59,07:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 09:00:00,-47.51,09:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 10:00:00,-61.11,10:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 11:00:00,-44.99,11:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 12:00:00,-109.38,12:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 13:00:00,-81.5,13:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 14:00:00,-27.51,14:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 15:00:00,-14.91,15:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 16:00:00,-11.71,16:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 17:00:00,-27.29,17:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 18:00:00,-33.66,18:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 21:00:00,-11.55,21:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 22:00:00,-120.31,22:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-19 23:00:00,-150.38,23:00,2024-08-19,August,2024,Monday,Lunes,Exportación
2024-08-20 00:00:00,-98.37,00:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 01:00:00,-116.85,01:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 02:00:00,-131.87,02:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 03:00:00,-108.55,03:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 04:00:00,-109.98,04:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 05:00:00,-102.74,05:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 06:00:00,-20.98,06:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 07:00:00,-48.35,07:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 08:00:00,-68.31,08:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 09:00:00,-74.19,09:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 10:00:00,-23.86,10:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 11:00:00,-53.37,11:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 12:00:00,-42.92,12:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 13:00:00,-54.87,13:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 14:00:00,-51.84,14:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 15:00:00,-58.0,15:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 16:00:00,-0.88,16:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 17:00:00,-9.17,17:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 18:00:00,-16.6,18:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 19:00:00,-22.8,19:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 20:00:00,-12.04,20:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 21:00:00,-65.69,21:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 22:00:00,-123.38,22:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-20 23:00:00,-124.42,23:00,2024-08-20,August,2024,Tuesday,Martes,Exportación
2024-08-21 00:00:00,-152.77,00:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 01:00:00,-169.94,01:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 02:00:00,-155.99,02:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 03:00:00,-167.46,03:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 04:00:00,-155.49,04:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 05:00:00,-111.9,05:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 06:00:00,-143.84,06:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 07:00:00,-147.08,07:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 08:00:00,-121.79,08:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 09:00:00,-77.22,09:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 10:00:00,-66.46,10:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 11:00:00,-53.97,11:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 12:00:00,-45.17,12:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 13:00:00,-88.53,13:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 14:00:00,-93.03,14:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 15:00:00,-107.37,15:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 16:00:00,-86.22,16:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 17:00:00,-101.65,17:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 18:00:00,-34.45,18:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 19:00:00,-20.62,19:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 21:00:00,-63.64,21:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 22:00:00,-158.7,22:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-21 23:00:00,-210.26,23:00,2024-08-21,August,2024,Wednesday,Miércoles,Exportación
2024-08-22 00:00:00,-140.19,00:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 01:00:00,-104.31,01:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 02:00:00,-173.14,02:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 03:00:00,-154.76,03:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 04:00:00,-146.72,04:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 05:00:00,-105.85,05:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 06:00:00,-136.84,06:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 07:00:00,-125.87,07:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 08:00:00,-128.89,08:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 09:00:00,-52.88,09:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 10:00:00,-119.93,10:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 11:00:00,-74.19,11:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 12:00:00,-58.45,12:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 13:00:00,-54.44,13:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 14:00:00,-55.98,14:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 15:00:00,-41.37,15:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 16:00:00,-97.43,16:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 17:00:00,-98.23,17:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 18:00:00,-54.77,18:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 19:00:00,-76.16,19:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 20:00:00,-53.95,20:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 21:00:00,-55.72,21:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 22:00:00,-142.05,22:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-22 23:00:00,-215.93,23:00,2024-08-22,August,2024,Thursday,Jueves,Exportación
2024-08-23 00:00:00,-212.59,00:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 01:00:00,-254.85,01:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 02:00:00,-217.3,02:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 03:00:00,-207.55,03:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 04:00:00,-166.37,04:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 05:00:00,-154.31,05:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 06:00:00,-158.5,06:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 07:00:00,-162.1,07:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 08:00:00,-139.71,08:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 09:00:00,-123.6,09:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 10:00:00,-110.8,10:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 11:00:00,-151.15,11:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 12:00:00,-145.67,12:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 13:00:00,-152.72,13:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 14:00:00,-99.59,14:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 15:00:00,-115.62,15:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 16:00:00,-52.04,16:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 17:00:00,-54.74,17:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 18:00:00,-62.75,18:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 19:00:00,-53.28,19:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 20:00:00,-61.4,20:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 21:00:00,-62.58,21:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 22:00:00,-211.06,22:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-23 23:00:00,-233.15,23:00,2024-08-23,August,2024,Friday,Viernes,Exportación
2024-08-24 00:00:00,-212.75,00:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 01:00:00,-230.0,01:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 02:00:00,-230.2,02:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 03:00:00,-232.98,03:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 04:00:00,-197.62,04:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 05:00:00,-200.52,05:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 06:00:00,-152.13,06:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 07:00:00,-136.66,07:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 08:00:00,-98.06,08:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 09:00:00,-45.08,09:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 10:00:00,-45.38,10:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 11:00:00,-68.05,11:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 12:00:00,-28.38,12:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 13:00:00,-142.19,13:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 14:00:00,-119.83,14:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 15:00:00,-144.56,15:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 16:00:00,-156.89,16:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 17:00:00,-166.66,17:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 18:00:00,-81.92,18:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 19:00:00,-60.47,19:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 20:00:00,-38.95,20:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 21:00:00,-139.53,21:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 22:00:00,-210.44,22:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-24 23:00:00,-219.69,23:00,2024-08-24,August,2024,Saturday,Sábado,Exportación
2024-08-25 00:00:00,-241.07,00:00,2024-08-25,August,2024,Sunday,Domingo,Exportación
2024-08-25 01:00:00,-267.31,01:00,2024-08-25,August,2024,Sunday,Domingo,Exportación
2024-08-25 02:00:00,-266.63,02:00,2024-08-25,August,2024,Sunday,Domingo,Exportación
2024-08-25 03:00:00,-233.68,03:00,2024-08-25,August,2024,Sunday,Domingo,Exportación
2024-08-25 04:00:00,-233.88,04:00,2024-08-25,August,2024,Sunday,Domingo,Exportación
2024-08-25 05:00:00,-212.54,05:00,2024-08-25,August,2024,Sunday,Domingo,Exportación
